id,course_title,course_credit
8JZNziiqPFwa,Microeconomic Theory,3
RXI6I7peSnu0,Human Geography,1
QTVRFBaHnzFR,Latin American Politics,1
gEroCa0M1Sxj,Social Media Marketing,3
xCuD6eWfMZTw,Geography and Planning,2
WneiwMcDdP4N,History of Colonialism,3
p2GrjbhCx4gw,Constitutional Law,2
WruFJpiyNIhU,Education Policy and Politics,2
4upa7nldtr8q,Entrepreneurial Marketing,3
MRGKy8lsmepd,History of Women in America,3
dcNNSIJumMAC,Urban Sociology,3
kI7j6S6JHeNb,Political Movements,4
xC7QJXi33GyO,Law of Evidence,1
eBTYCEtpqGat,Cloud Security,3
hpRRFayLiuNQ,Corporate Valuation,2
0jfUQshKzePO,Sales Management,2
xRtMJ4wCrBzv,Macroeconomic Policy,2
Ib0RwYYLwTzK,Corporate Governance,1
MIqYGYpKwRhe,Political Communication,1
7Sgqpsje8EmC,History of Political Thought,4
gi9Om7BI2JKi,Comparative Education,1
rONDs3UF99Nb,Marketing and Technology,4
J8vMclsrcdAi,Forensic Psychology,4
zb8eYnUY0nkS,International Trade,3
VSPM97QSJJAz,Corporate Finance,3
AFhmpLhpl4DQ,Multicultural Education,3
14bHtFt6bJvw,Philosophy of Science,1
vuOBhvVt53O2,Business Analytics,1
eU7eX5FNFmz7,History of Political Thought,3
LhNLiqp5n9F5,Social Policy,2
RT1jqoIsfnFO,Computer Vision,3
aK0378I0GgZY,Law of International Trade,2
ZEyMLxxEpWU8,Public Relations,1
bHKzpqaUBuK1,Judicial Politics,1
iic1xZwk4gwy,Consumer Behavior and Insights,2
4273YyEalRF6,Philosophy of Religion,4
vaTgvQ0g00aO,Quantitative Methods in Economics,1
rjfb9TK7gWDh,History of Ancient Greece,3
buMi6swzRwnC,International Taxation,3
oQFKIydoheV4,Global Urbanism,2
fMLbjx1Bs3FK,Introduction to Nursing,2
DRAK2MKzBCYd,Human-Computer Interaction,1
WYNf3LhlPS9Q,Machine Learning,4
NxMGHgFS2opg,Experimental Psychology,2
tIEpoNTFQTur,Intellectual Property Law,2
7rIk6uufpcV9,Epistemology,3
PiPwvS32UGkX,Media Law,3
OvH954AUpjiS,Microeconomic Theory,1
E78GAmB7evzd,Strategic HRM,2
4IPfsJdr4Mxf,Global Urbanism,3
fNEx0xs25zkp,Virtual Reality,2
q60mtDilKSrw,Technology Management,1
8VIA7ZRrGjrI,Political Geography,2
hJk81DzqBBjs,Sociology of Religion,4
OtTtEEvCpF5v,Political Sociology,2
gqqOJ8NOvIpS,Psychology of Motivation,2
mK5vXrnH5wm0,Sports Journalism,3
AcgXYHJFRgux,Behavioral Neuroscience,4
pQ4sLuJPWjIG,Investment Analysis,1
vfBOQ5FFvyIp,Cultural Tourism,4
rH8b2rmHb20U,Philosophy of Language,2
DLGVKSFJ9B0r,Educational Leadership,3
qkRJci7meDLz,Advertising and Promotion,1
KGtQNWUx9lre,Management Information Systems,4
m0MPoLMphN6I,Information Technology for Business,4
2nJ2hRrK9QJ2,Globalization and National Sovereignty,1
lci9G9kSgOzt,International Law and Diplomacy,3
Xou4Ulq7ZSha,Human Rights and International Law,3
YD1ErWmU35A2,Asian Politics,4
WUNeVJow6v5w,History of the United States,4
If7asLNdm0Ru,Educational Technology,3
xJBoUMK00cwT,Criminology and Social Justice,2
ZayH4082JxU9,History of Africa,3
P6mSTeTlICaq,Economic Geography,3
kQqebdGkmIEH,Financial Planning,2
YcPLDDocQPUN,Strategic Marketing,3
zEr4gi0NYrpk,Clinical Psychology,2
vivOW4iLOieE,Digital Marketing Strategies,1
mflLZFQApEo8,Cost Accounting,3
G4PRb4uIEkOV,Philosophy of Mind,4
lYqgdAF5N6O6,History of Political Thought,1
4qRACEXaaz83,History of Human Rights,3
JZAzdWwn9J5E,Science Education,1
n1sAUZqkKx7b,Political Economy of Development,1
XYhemRkuJlfS,History of Science and Technology,3
afNSr8nybKsX,Web Development,4
eKtH5O36ysz9,Inclusive Education,2
irNWJ6qMsWvQ,Pharmacy Practice,4
jszBQINhd4Ga,Retail Marketing,3
Ajeco6xVu1ea,Ethics,2
0p6N1thOqnMh,Political Economy,1
agbvU07zJ84s,Philosophy of Knowledge,3
oMY9UllzN2AV,Conflict Resolution,4
2pht5Epp9h3U,Curriculum Development,1
sHHOcT726UQK,Corporate Governance,3
EpgE02azG2i3,History of Warfare,2
aAHPz6280uPL,Sociology of Health and Illness,3
JwF6IZ3yaNQY,Strategic Management,1
hoDalsQL8OlH,Urban and Regional Planning,2
YFsVIsT53d4W,Global Urbanism,1
wY6TaNItMbKi,International Relations and Global Conflict,4
TopIudehXR0i,Health Technology Management,3
Rn8L4Xyhj6Tu,Deep Learning,2
hUkirMnwvZZ2,Sociology of Race and Ethnicity,2
RnpzAo8Did3Q,Augmented Reality,4
kFhuijaIihtK,Labor Relations,1
55DjwYIKe5dN,Youth and Society,4
CVZaiZUweQbP,Political Communication,1
SpIqvkXLjLyP,Sociology of Race and Ethnicity,2
ZXoQb7sUUl2U,Sociology of Race and Ethnicity,3
74bvjPcHWkTz,Economic Development and Globalization,3
OlzNIVOZz4JZ,Derivatives and Risk Management,2
XfJhDTDYy3aq,Real Estate Management,2
KMn7d6DFcux1,Criminology,4
gfxViqVOBdmn,Urban Design and Architecture,4
npFQyvPZ88b4,European Politics,1
TxAw8Rih69B5,Political Institutions and Democracy,1
OXY4XbN2O5JS,Developmental Psychology,4
hbsgFEhd9yVD,Healthcare Management,1
Vbh61qa3mrpz,Public Opinion and Political Behavior,3
lNja9PDTWTeW,Educational Technology,4
1Ccm8g0iPyTr,Entrepreneurship,4
IE472R6NIbVp,Computer Simulation and Modeling,3
GTHW7WOzUqah,Social Media and Communication,2
DzX4dzwDA3N5,Philosophy of History,2
1rmwR3doiWwZ,Bioethics,1
TlBe2fjZP0fn,Industrial-Organizational Psychology,3
RhWcERd4WB1B,Philosophy of Science,2
qLQRnp37UjqI,Quality Management,4
AfthUMySNIZi,History of Science and Technology,4
6Gapj89CmiDs,Philosophy of Knowledge,3
qhjHRxdWpkqF,Business Analytics,1
YfMlwukv6ps5,Disaster and Emergency Management,2
1sZn44SSbSxt,Computer Security Risk Management,1
pojDucx1ss0j,Software Engineering,3
2w8RmhTTDqLC,International Organizations,1
pT8cysVz38FX,Modern Philosophy,4
esMrFznbMUHf,Artificial Intelligence,3
m8zIl88prwKu,Curriculum Development,2
H2oBswqUZA9P,Law and Society,3
wJHzfbAeb4Th,History of International Relations,2
g5Hnl816Ai8v,Media Law,2
Ekd6rksh8pqW,Labor Economics,4
k1WgUPhczQ49,Political Communication,1
WpPUXowW5y9S,Global Politics,1
WWeAtqRnE9Kk,Political Philosophy,2
a6rIxbeIbF7v,Developmental Psychology,2
eaQJL3JuNWtG,Econometrics,3
WUNnMwxiwKzn,Financial Accounting and Reporting,4
9BCjHORVWMMP,Macroeconomic Policy,4
rtHsLUsqQ42t,Early Modern History,2
SaFyXwTFJ7lS,Public History,2
nmGm6fEVz1V5,Human Capital Management,1
Sa1bGW05yk6E,Market Research,4
FGG9XMfPpNA8,Global Education,4
xD0a0yPhVPnz,Psychology of Addiction,1
VRFulwfC3AYy,Human Capital Management,4
RTUd3LbOYqao,Business Intelligence,3
kfaDe8GkC8EO,Nutrition and Health,1
NC5TCbFVs3Mv,Healthcare Quality Management,3
BSs1abjkGJi3,Geography and Planning,2
Z0OllbE1nwVZ,Healthcare Economics,1
Cf7y9WmNXgu4,Educational Leadership,3
AXV3zB0ijyzG,Managerial Accounting and Decision Making,4
W1KC4Tt1qFFS,Philosophy of Education,1
nBdWGBx5fnw1,Middle Eastern Politics,4
9I8LR7xz1QAB,Classroom Management,4
9sYfDfPwgH8i,Diplomacy and Foreign Policy,4
3YGC6WnAVgrW,History of the United States,2
4AiMhUQjJELF,Applied Ethics,3
kTwwIa8Youwx,Social Movements and Activism,2
gUOC2rQ15eQd,Advanced Econometrics,2
2L3dWMAHSrNG,Philosophy of Language,4
dthLsGvjeO33,Supply Chain Management,4
0GVAKofDEEbI,Ethics in International Relations,2
KVUcuU7q39BZ,Business Analysis,3
Ft3JFty6zkoD,Negotiation and Conflict Resolution,1
TO6WzAtwpI60,Developmental Psychology,4
PR1rb4uqtn2a,Logic and Critical Thinking,3
qzvpMHkr1VK8,Public Administration and Governance,1
7rI0xzpWjGUJ,Financial Reporting and Analysis,3
W2m96utey6gG,Inclusive Education,2
49Fh4lY7w6jA,Logic and Argumentation,2
Y3Sp2ptvLigK,Public Health and Urban Planning,1
vsAp8yYEWi6M,Tourism Marketing and Promotion,4
Y0DYJDPx85ta,Developmental Psychology,3
4N9KfM32NWgw,Philosophy of Mind,2
EJxnxgtJGqIa,Modern History,1
k3SkHAgZdgZF,Cognitive Psychology,3
ZeG4o2tE8Msq,Geography and Planning,1
IwV3puxu8Qia,Metaphysics,3
Znm5r5TRRGzv,Tourism Management,2
2rhgbL3jRy9p,Urban Politics,1
CeWmcjlk8DyF,Public Policy Analysis,1
HQt323aR1q58,Philosophy of Mind,1
0T3TrYpiGUav,Corporate Social Responsibility,4
NchjEBJMb0Cb,Cultural Competency in Education,3
dOuZ9Hlc9e4u,School Counseling,1
AYmAXFFwxeCw,Psychology of Stress,1
W0YiSsD9N4jU,Higher Education Administration,1
L7u6KcfhXp4F,Health Systems and Policy,4
XdYMbqtKV8Jd,Brand Management,4
QbMQZA4e8FC3,Social Movements and Activism,2
E8IzkXw7fFWg,Political Parties and Elections,3
uZ82TstHq9q0,Science Education,1
hqm0lcubcOp6,Web Analytics,1
ZlYEKzCEVH2g,Introduction to Economics,3
FOboE1K4QXL4,Mathematics Education,3
ZFkDdHbkJ9Q3,Strategic Marketing,2
ebo9dKKzroyy,Constitutional Law,4
A13e004iB2P2,Cultural Geography,1
U5np7ZFWm7To,Mobile Security,1
GpY78TIlorUB,Constitutional Law,3
D9FOwEaOZF50,Hospitality Management,3
XTMmdUS1UuAc,Web Design and User Experience,3
L4FH0n1N7ar2,Urban Sociology,4
4JEI6VvzXhQb,Instructional Design,2
WZ1K1KS2e7Pt,Financial Reporting and Analysis,3
xizsolAbrVTt,Data Visualization,1
3uSnIAr11Oct,Sports Journalism,1
aKwqC5ARrzyV,Development Economics,4
yi6w0hXMrxw0,Quantitative Research Methods,2
0vBa5H67X7O4,Behavioral Economics,4
Qs01mkTPUKx2,Politics of Race and Ethnicity,2
mRFT9BSOzE2P,Banking and Financial Services,2
JNm93D6aErA5,Event Management,2
LhDarkbBzwpE,Energy Systems and Sustainability,3
OC8YCSSfVK5s,Hospitality Management,3
dTpeuHwQRKUw,Global Security,3
wXpdBc0AXUqX,Organizational Behavior,4
1KaRoW1BQfbd,History of Asia,4
Dv97HVil4PzK,International Finance,1
FdIYOibkbaG8,Intellectual Property Law,3
7JOpz2Q53Tnl,Organizational Behavior,3
ZOjag7tI97Cp,Industrial-Organizational Psychology,3
w7gSXKjmRGc0,Artificial Intelligence in Business,4
WtshtiqG8sIk,Sociology of Health and Illness,3
kAgrCR9IwpUz,Software Testing and Quality Assurance,3
pHt7keTXn2pD,Human Rights,3
JCGnbCALt0lL,Financial Accounting and Reporting,3
6iSZ6pVbbYW6,Distributed Systems,3
duCaoOpeGyHV,Biotechnology and Public Health,4
L8fAPILFlxlX,Latin American Politics,2
aOdYycBU2xMg,Cultural History,4
vEqTgInurjPI,Urban Environmental Management,3
FKcJ0px2MtFa,Managerial Decision Making,2
g8C3MSuvWpyi,Financial Economics,1
bbYV8kjzQ7SY,Sports Journalism,2
6aBbx5MhBcBE,Marketing and Technology,2
YIeR1uMUkfni,Brand Management,3
kKznoCLCIjL3,Adventure Tourism,4
VpvRNWfR13lA,Psychology of Leadership,4
EErKOGzF1kRz,Accounting for Nonprofit Organizations,1
lgm9mB6fzB2I,European History,3
sJPfxISugubu,Geospatial Analysis and GIS,4
WIY6TQ0gUE0H,Counseling Psychology,1
0TzmumrKNyhZ,Advertising and Promotion,4
OM4T4g363okG,Gender and Law,4
gwmxOyMYdeGk,Health Psychology,3
pe9VSWY1eR57,International Business Management,1
gAMQDxA7mHHk,Environmental Education,3
VckkQJCOWfiF,International Humanitarian Law,1
7sXQW2XxRG3f,Auditing and Assurance Services,2
K1nsbg0OEsKk,Global Disease Control,4
BXETkxVyc5Qd,Philosophy of History,3
SzNwXaNAIXZ4,International Organizations,2
6mtVnczE1v5V,Sociology of Families,3
0DQdtPRGLeeX,Business Intelligence and Analytics,2
ZDmGgZi9wMC3,Social Justice and Political Theory,2
L5QtdBBhEqRN,Land Use Planning,3
6WE2f9YbMazL,Labour Economics,3
RvtbLpl9dvUC,Diplomacy and Foreign Policy,2
cZckPssJCowf,Agricultural Economics,2
Wsm5BXnLxX7z,Sustainability and Marketing,1
kNM7UabYZ9fT,Ethical Hacking,2
h6gxL8pYQoz6,Housing Policy and Development,3
SGP8hhLASyzA,Social Studies Education,1
B435FODkmFdT,Sociology of Religion,1
kdDvCrUu90bz,Gender and Law,1
Vd7jnbOCv6WR,Philosophy of Technology,4
ynYAVI5LGL8i,Healthcare Management,3
cBxw9TdhG5pd,Philosophy of Technology,2
egqVFshDtMI3,Social Psychology,1
3sw3SRZBwhuv,Psychology of Motivation,4
ORzWulbFfpVa,Global Politics,4
jMgZSvduB73i,Political Corruption,1
RnSCQQaddLet,Global Marketing,3
meYZpkd1lUnf,The Politics of Race and Ethnicity,3
641hShbhpX8C,Game Theory,1
CG7LPKQeNRvj,Economic Geography,4
MdeHW6vKgnnb,Investment Banking,1
01pJcTUrfQYA,Social Networks,1
o2IcKefGP3Nt,Art Education,3
9wRt2tEFNWol,Assessment and Evaluation in Education,3
VRSdv4hAxwP6,Health Technology Management,3
kAOKpTYTTgSa,Environmental Education,1
O5qhk8WGYN4o,Special Education,3
AJaP4PNBR0Om,Environmental Politics,4
InFARJeK13DO,Sports Marketing,1
ghNolM9kxJgx,History of Imperialism,2
HB8MJ6uvbFbS,Corporate Entrepreneurship,4
t5uYu3P6BiS9,Sociology of Aging,2
TzALyoAE2Hhb,Quantitative Research Methods,1
Nx8EfYzJZBPF,Torts and Personal Injury Law,1
k2jnGjbf3Gi4,Early Modern History,2
d5O44G10wAVm,Global Politics,2
qZCoUkDrUL9a,American Government,1
pfQTRG8UmF8p,Data Visualization,2
G27BLP4eN4o0,Organizational Theory,2
nwwoWvmW5biO,Sports Management,2
DUr2AnHhmrVH,Language and Literacy Development,4
lPqlH3MCj2n7,Teacher Leadership,4
s72wD9r1daad,Corporate Communication,2
7n4odj8VzC2Q,Political Technology,2
1hmnTyuJmXrj,Developmental Psychology,1
arUBY0hVQLzL,Data Structures and Algorithms,4
un2Q0MXTRury,Leadership and Team Development,2
K0eJFG4khtp7,iOS Development,2
IRBAcVzxpCxP,Labour Law,3
WU6gUyCXZZ4H,Digital Image Processing,2
X6CGAzc18Cls,Econometrics,3
UNa8zBfBZKwG,Ethics,3
VCHSGoDhy1pC,Torts and Personal Injury Law,3
SifGhJ1ZLwws,Business Intelligence,4
bwrXYZjyIved,Labour Economics,1
71Amu1PE7pm2,Managerial Accounting and Decision Making,2
TsEYH5FEEV1A,Political Economy,3
XYnna5XZeeeO,Tourism Impact Assessment,4
6Ws8lSQQIv5B,International Business Management,2
ogOpUEqfb3Ju,Sports Marketing,1
t0xRPJMus3aP,Workplace Diversity,3
Az0lnrDKjO8s,Health Education and Promotion,4
O33gm9E56QWr,Political Science,1
GzRPt9RG2Avo,Forensic Science,1
Uf7IZgKIMzlL,Health Systems and Policy,4
U54N50FL2KMw,Social Media and Communication,4
KLuu08RBxDiN,Real Estate Management,3
XrFM97ru8sE7,Sustainability and Marketing,2
uL9IvNA62wVn,Information Technology for Business,4
bN4vVgbVaC2l,Financial Accounting and Reporting,4
k5eRVG5CPYyQ,Public Law,4
5PZuHPumLnzr,Philosophy of Consciousness,3
flA3IdZW4nHK,Brand Management,1
5BslxeIwFOK5,Multicultural Education,4
nWN3STtEOWdb,Pharmaceutical Sciences,3
n8eS3z2cyRkW,Environmental Policy,4
DvnAcuaLQBIE,Comparative Education,2
f9RQ1GwupZg3,Pharmacy Practice,2
w6HmK8eRa7mW,Tourism Planning and Development,3
RVajMYwI6l2l,African Politics,1
WRyTDrnwEXfI,Cognitive Psychology,3
xaPy0hZqW2NB,Social Movements and Activism,2
eN5s47hxf7x4,Mathematics Education,4
xRXwZYfKYErz,Consumer Behavior and Insights,1
UQCKmlIVKjhm,History of the United States,4
vQR4ftS1yhxh,Investment Analysis,1
i5sizxL66TOH,Behavioral Economics,4
hKpbzvItNSsQ,Data Science,2
jCzHy8pRjrVU,Tourism Policy and Governance,1
U65ol1w6tGuT,Labour Law,4
4TKfij7AeSju,Marketing Research,3
vV1xsnlavSYx,Social Networks,3
u1HgmCCAI2pK,Educational Psychology,4
7G322DtTfsMj,Metaphysics,2
QIrgb2y9e9FU,Philosophy of Religion,3
m3cemnyY1Oan,Human Resource Management,1
1lZrnsfU6ZJm,Social Stratification,1
ZFtYKVlEt5EW,Globalization and Social Change,1
rVuxNSTw0pBN,Virtual Reality,2
62OyJndi15dT,Middle Eastern Politics,2
tr7wNjGhJzsD,Embedded Systems,1
FmAiCupRfPDM,African Politics,3
a2ruRO9bxMV8,Public Administration and Governance,4
9l4tOVNJOkHT,Historical Geography,2
Vae17QC6j6Vx,Philosophy of Social Science,3
5e7urGBuL5L0,Investment Analysis,3
voXDcTVdiOig,Latin American Politics,4
p7HbTJouxhJh,Ethical Theory,2
RQtqkZTy64BX,Urban Sociology,3
ChZR1CynNHnc,Macroeconomics,1
Lm1TCdr6dGE5,Marketing Strategy,1
WZBdefWRTsbv,Geospatial Technology and GIS,4
IIA0kamkBqGE,Tourism Destination Management,1
V3BC6ftbWETH,Sales Management,3
rlb90Dyi7ac8,Teaching Methods and Strategies,3
2BBlwgNjpGJC,Java Programming,2
s6pRlTkMR7mf,Human Rights and International Law,4
hESECkEnhcrp,Epistemology,1
pCQMAstIbJCB,Advanced Databases,2
pGC9OBWtwLX6,Macroeconomic Policy,3
s5AzBwy7x6sW,Comparative Constitutional Law,3
mzeegUp6oLQd,Cultural Tourism,3
p5utDvakDk7K,Digital Marketing,4
UrFxvhoXHRdj,History of Latin America,1
0Qv5ABh8TpQQ,Learning Theories,2
UIVMSTSjKZHX,Global Financial Markets,1
mbD885JrUwPe,Global Politics,2
NuwNPPGS1Iac,Computer Architecture,3
Lmsuln2imeLi,Politics of War and Peace,1
OxpImUt0i19D,History of Political Thought,2
5l8xqfcFvez8,Political Movements,2
LNQXxm0vJDsk,Public Relations and Media Relations,3
FfAMdI3LL2Hl,Cloud Computing,2
siMfxTJJFMkb,Cyberbullying and School Safety,3
jm9gV87uJKHw,Lean Manufacturing and Process Improvement,2
GZgd8Rv9KCMc,Healthcare Administration,3
hY7cufdrp7Ev,Healthcare Informatics,1
gud3JzqXfC8l,Human Resource Management,3
DA2sF0HBV1OU,Asian Politics,2
CswDDnbXBUOb,Cloud Computing,2
BW70yyLfTxVG,Professional Development for Educators,3
1UQUJrB5lQsM,Global Health Governance,2
fijNEMxrNvAO,Abnormal Psychology,4
CLJdY7e0sXW7,Strategic Management,3
iVx0oIBt6MYY,Strategic HRM,2
PBTF7UFaUCLj,Globalization and Social Change,1
hYUy7v0eA2By,Human Rights Advocacy,4
3E3bRxs6ut0i,Social Movements and Activism,2
4L6dhY8guPFe,Industrial-Organizational Psychology,1
AVawgjbAYAWO,Latin American Politics,1
9Gsl59Gq6SYq,Service Operations Management,1
FAIj7Okqw9qg,History of Political Thought,3
WcDUS59k2HQJ,Introduction to Philosophy,2
8oJzk8JI2CR9,International Humanitarian Law,3
qWAdGAtVAxP6,Sociology of Health and Illness,1
kZbHy3zFrZcL,Supply Chain Management,1
EwWAuWHRiXse,Introduction to Education,3
hj2TjI0tj3LI,Sociology of Health and Illness,3
lj1BqxMuokFt,Blockchain Technology,1
oaO69ZEEzjuM,Philosophy of History,2
KH9G9vGUNRaD,Political Movements,4
fZuQ92cWLYXx,Industrial-Organizational Psychology,4
0F729Hvl2MBo,Tourism and Local Communities,2
aeoOOrRwZqMa,Counseling Psychology,4
YYD5lMkJ3xCX,Modern History,2
LXZ4KBvNWjS5,Cognitive Psychology,1
LpY3prEMr9or,Distributed Cloud Computing,1
WcIIbzu3Gc2r,Healthcare Management,3
ce5xXOqnNCYg,Leadership in Organizations,2
ocGePghnB6dc,Labour Law,4
IAvyC7MtI9LZ,Urban Geography,2
bqzjtMFEVqTY,Sustainability and Marketing,3
jftxJwqRAzpz,Human Resource Development,3
QpefOzmnuYt9,Behavioral Neuroscience,3
FZBJknc9Y4Qz,Political Communication,3
skJynpOQfBcu,Forensic Accounting,3
j2o2mAEDClVW,Education Policy and Politics,1
XttREDy8pGvN,Distributed Systems,3
gRsj986KOpd3,History of Religion,4
LZHCrKhaLhQm,Criminal Law,2
spMWIrcMAofT,Philosophy of Knowledge,1
uyVyTtVWFkn4,Philosophy of Social Science,3
uNb6n3LZeZXL,International Law,1
ZOP3ns8ldNMb,Education Policy and Politics,2
Mpt3U7T01oI1,Developmental Psychology,3
MUol0Mh83EPb,Psychological Testing and Measurement,3
xgnp8pTaLkQr,Urban Politics,2
BqGa3tI300MW,World History,1
SnJgCWsVjute,Political Parties and Elections,4
V2v5iVxQcrQA,Philosophy of Action,2
CdELxDAU2GuG,Sustainability and Marketing,1
OjXWZdItsZUV,European History,2
j3MbB8ox6vTt,Professional Development for Educators,4
o9mgqSE7oOiS,Organizational Behavior,2
9EH2Br7zHO9O,Corporate Law,1
W0QKeSKluRLx,Ethical Hacking,3
Cs0WwuUC2lLl,Computer Graphics,3
cB3wpH4mZFnI,Banking and Financial Services,1
IGCvOZaRNRie,Object-Oriented Programming,1
kEYZC2Ke5ArP,Youth and Society,2
guzUyzrVGFdM,Agricultural Economics,4
UtdTpszATu0t,Sports Marketing,1
1SMKOMpyLzIB,Investigative Journalism,3
Tzpdz4g68D9j,Quantum Computing,2
mmrXskVNXKUr,History of the United States,4
wmWzZN8V3Vw3,Marketing Communications,4
cqaiebfeKhuy,Investigative Journalism,4
KlrE3gep4fqS,Transportation Systems and Mobility,3
HBoB86qjEQKg,Health Education and Promotion,3
BSoPXpKrk139,Market Research,1
nvRsT9hU0Ybo,Land Use Planning,3
ixB4LrvnX6Jz,Tourism Destination Management,2
RRTKHi0WOQBH,Banking and Financial Services,1
AaNiViw1z5z0,Financial Planning,1
z2iD5i2pbGRe,Criminology and Social Justice,3
MMorwYUWFUWk,Political Economy,2
acPa9mnGW1hq,Philosophy of Law,3
GCw6NPkeGuYM,Health Equity and Social Justice,1
eKjLKJj68phy,Political Sociology,3
SMsYmb2BVqOx,Employee Motivation,2
bBllWqxv3cIV,Reproductive Health,3
OSkqp4lTnumY,Environmental Policy and Politics,3
tgSG8XhGfkj9,Ethics in International Relations,1
LgqQoNKKcPbu,Political Sociology,4
Z8ZdoIGSMAtM,Financial Planning,2
NHNZqdbYs1x4,Healthcare Administration,4
I375U4RpQase,Computer Vision,4
g8NftVKE7y07,History of Asia,4
PMgQNGpfmGXB,Healthcare Informatics,3
vGpRaj1f4TV9,Advanced Sociological Theory,1
Toy0iyyA6Hps,Business Ethics and Corporate Governance,3
tYoDVSRqmUad,History of Political Thought,1
x8UuSE9IX4yM,News Writing and Reporting,3
8QkX4fjMKRUs,Abnormal Psychology,1
3b6xb2oyj8aQ,Digital Image Processing,4
FCYDHB65BN8e,Leadership in Organizations,3
rsem5vLsuaKe,Game Development,3
g6qTz9EvuM4B,History of Medicine,4
yckUJWkOpZmP,Machine Learning,2
UoKSgP5iQzSy,Political Economy,3
iWxMCQn0ZxdF,Transportation Planning,3
oqB6qmZsIkw2,Science Education,1
FGseLLW5bN9K,Advertising and Promotion,3
xKSvAgnp5y0T,Social Media Marketing,4
4GlQVRIF63qg,History of Political Thought,4
CpbVWjSRzVPR,Human Geography,1
d4D2ULbKStqi,Public Health Nutrition,4
RzJz8JoLiAwy,International Marketing,4
YTj64NKJekru,Ethics in Psychology,1
RGFS3sWaCmjb,Programming for Data Science,4
7IRqgWnaI0ys,Psychology of Decision Making,1
o7XNBOmqJyya,Economics of Health,2
ON8TtNemIB9G,Managerial Economics,3
CBWxmgtR7OJK,Philosophy of Social Science,4
28uj7fG7ddPv,Psychology of Personality,1
PNZCgc2WTEgV,Broadcast Journalism,1
Py1aP33WRn1G,Corporate Social Responsibility,2
CGJYaHX7Been,Leadership and Team Development,1
v7rjv8Kqns2F,Urban Politics,1
lHNAviOfpWuL,Digital Media and Tourism,4
Kve4soFv1FL6,American Government,3
RxqWBDe0CUHe,Political Parties and Elections,4
5TnUPJwsz95D,Latin American Politics,2
X83pF2Oc4Kiy,Investment Banking,4
GGDUVMgApnQd,Sociology of Race and Ethnicity,1
YQsiYVdjIXoJ,Public Policy Analysis,1
RhD0PWcto79T,Negotiation and Conflict Resolution,4
7lEfLXJBs6Hb,Logistics and Supply Chain Management,1
0yDvsFDEWCqS,Sociology of Religion,3
RA1h2Jq8Hco2,History of Medicine,4
xGHc79T1m6OK,History of the French Revolution,1
SIkGHJ2KtHrG,History of International Relations,2
kQkEO9d9S4mX,Healthcare Economics,1
4mX31jmAIQ1h,Tourism Management,4
OUWrwnQrso6A,Data Mining,3
DtVEaCEmDCWn,Data Mining,1
yxXR7yOcOIc7,Sociology of Crime and Justice,4
VNbb3FrHxxuy,Labor Relations,4
PYWj7hvl0683,Introduction to Philosophy,4
PMh4Z0UUZ5kA,Sociology of Crime and Justice,4
KkxNJ68LUCkt,Political Institutions and Democracy,3
vcsMjln9x7E2,Transportation Planning,4
u4P71J0aHCJx,Tourism Planning and Development,3
PajUfBDoerRC,History of Social Movements,3
GtsyD7SWgZz9,Web Development,1
dEgLB7slc9uL,Economic Development and Globalization,4
KcbaoHSqNQMb,History of Human Rights,2
Cgk29TxpzuJQ,Psychology of Gender,4
z3hVDxMt94jB,Advanced Econometrics,1
KutEVzAP0Yzj,Social Stratification,1
oBdhkWptfg75,Agricultural Economics,1
G4espmhfygCn,Educational Psychology,1
5YkhAdwEmlmB,News Writing and Reporting,4
1Zw11WveCHwn,Tourism Destination Management,1
gulLoCq1Kbuv,Healthcare Management,4
g97SY5uyNI9y,Project Management,3
zQRzZcEMWtfT,Public Health Policy,4
0D6PP4KRju4V,Disaster Management and Urban Resilience,2
LBmoR86IkTFJ,Global Financial Markets,4
veEzCkmFC5Uy,Forensic Science,1
oBR3QmRHSuXd,Agricultural Economics,3
62hysi9xMede,Urban and Regional Planning,3
cj7aEZEBS71Q,Journalism Law,4
HcuEyj2X8Hq3,Philosophy of Mind,2
MApKfNznPBzC,Philosophy and Film,1
U50E2M2KwJHc,Tourism Policy and Governance,1
Kre0a3r4jpdu,Big Data Analytics,4
yMTTo6OHqWP6,Educational Research Methods,3
38rGJdBwXO0H,Assessment for Learning,4
U9O0SDBT2W4Z,Educational Technology,2
gqgUojsFvmpX,Supply Chain Analytics,4
z4RHT5GXkeaF,Professional Development for Educators,1
H3m4K9G1nwRM,Cultural Studies,2
nWAiobKBXpGj,Corporate Finance,4
0x1n7U3waK9E,Philosophy and Feminism,3
QMgjB7d4fqk3,Health Promotion and Disease Prevention,2
pwMUzKeI8bwr,Global Health Governance,4
2sTIu6sS6An4,Curriculum Development,2
opv0fKStlhsL,Instructional Design,2
AClNj5ierDqz,Auditing and Assurance Services,4
UCM20SlFgrUH,American Government,4
7vLcgYJNNaWm,Computer Networks,3
Ju6iIhE54eni,Law and Society,3
DQHla0IgutOJ,Historiography,3
1HOCJJ4AULDI,Social Movements,4
ZD2M9S1FFQj8,International Business,3
kmZQsfJZIGx4,Ancient Civilizations,2
iivM6vylpgCz,Advanced Databases,2
BhjBssVuHdlA,International Marketing,1
8ojnLCGT26hY,Intellectual Property Law,4
