id,start_date,end_date,weighted_mark,school_year
HPwf9TJm0Uvt,2024-08-24,2024-03-06,81,2002-2003
2cO9w8wd07jG,2024-04-05,2024-07-10,78,2007-2008
yMZzgGjsWFes,2024-08-13,2024-04-05,70,2002-2003
bJVlYjzQjH0I,2024-10-12,2024-11-29,75,2010-2011
uwHu3VvQBdWJ,2024-05-21,2024-07-08,56,2003-2004
Yp0JSNIW7bfw,2024-10-24,2024-06-19,76,2017-2018
IL1pliSTdlQA,2024-04-15,2024-09-26,69,2025-2026
Mg6LmultNHaN,2024-05-23,2024-04-08,57,2017-2018
gi3TGgdVmK61,2024-05-26,2024-11-06,71,2021-2022
lbfDwTABZSFd,2023-12-21,2024-02-06,94,2022-2023
Vjdc7XWp8QKQ,2024-08-04,2024-10-16,99,2002-2003
wo8BdWoRwlCA,2024-10-25,2024-07-07,76,2009-2010
l1HkD2eP5auM,2024-10-21,2024-10-22,61,2027-2028
8zarnIycZdFx,2024-08-21,2024-09-18,77,2011-2012
phGPYH5ITB3l,2024-07-17,2024-09-18,50,2014-2015
f82ZccZnWyHV,2024-05-06,2024-07-09,80,2010-2011
c79VP4Kc7Dd5,2024-03-06,2024-10-27,65,2019-2020
v40s031tUyEh,2024-09-11,2024-11-27,62,2009-2010
MOQGLmVpAsJJ,2024-05-08,2024-10-30,62,2006-2007
325GAPdVjqaP,2024-04-15,2024-03-21,95,2027-2028
utmBTqVJ9S3H,2024-03-20,2024-01-23,100,2007-2008
wUaEhDc3KO9J,2023-12-09,2024-09-13,96,2025-2026
TGlurT7ktpNJ,2024-06-21,2024-11-11,95,2012-2013
HV9MKBD2rS1x,2023-12-10,2024-02-22,92,2006-2007
73DGFQcpMecu,2024-09-29,2024-06-22,60,2021-2022
UItXuYM08fha,2024-02-19,2024-04-18,90,2006-2007
5BpGywZpeEuL,2023-12-05,2023-12-17,83,2022-2023
42spqrvIIs5a,2024-02-15,2024-07-31,52,2002-2003
VPoqMMCs1g10,2024-06-24,2024-08-06,69,2024-2025
16eF4QGlfBD2,2024-04-21,2024-09-20,84,2016-2017
SEu3wrQY8o7U,2024-03-26,2024-12-12,80,2012-2013
X1BXcgDRFpb4,2024-04-18,2024-09-29,88,2023-2024
35kJlkQPuZ7k,2024-07-16,2024-07-18,64,2022-2023
FuDL7pySjlFQ,2024-02-28,2024-06-09,59,2019-2020
2TFd0nSl89Em,2024-02-14,2023-12-24,55,2012-2013
FwctRh7x46ut,2024-01-13,2024-07-23,68,2009-2010
KUixaTC5BKR8,2024-03-17,2023-12-19,61,2010-2011
SdClpRkdKiSp,2024-07-25,2024-04-04,57,2009-2010
B7it93343Qdc,2024-09-01,2024-05-04,97,2025-2026
FeQ4g0YKobIW,2024-03-09,2024-05-23,89,2023-2024
TJCuWss9810P,2024-09-11,2024-04-30,96,2002-2003
OADQirfQgyIp,2024-08-23,2024-04-01,75,2019-2020
KXxakPIZ6JA3,2024-10-05,2024-09-23,73,2008-2009
d12lrBC5CMlf,2024-03-01,2024-05-08,54,2021-2022
U1BL8Epxlg0f,2024-06-08,2024-01-25,73,2018-2019
cp70R1MaQLwZ,2024-06-29,2024-09-14,51,2020-2021
fCSk92b6B68O,2024-02-22,2024-10-19,91,2011-2012
Q0lHh9Kq6Vgv,2024-05-01,2024-02-22,71,2007-2008
ZsrzVwf8qhfp,2024-08-25,2024-02-27,74,2011-2012
pUqGFfIozZPD,2024-06-18,2024-07-22,79,2005-2006
DDKfZ4LMVspk,2024-08-01,2024-12-15,86,2016-2017
gZ2ZeX7X60lp,2024-08-06,2024-09-08,71,2026-2027
3mm8fQf3kU6W,2024-03-13,2024-02-07,66,2016-2017
8pW20ZfGhDxL,2024-03-05,2024-12-16,76,2008-2009
dzxh3qNXgZcf,2024-10-19,2024-09-02,66,2010-2011
UlTa11awAJCz,2024-09-22,2024-01-25,66,2022-2023
3ugUPnbxFnxG,2024-03-20,2024-07-05,63,2003-2004
fqAoQKnRPlgg,2024-10-27,2024-11-30,98,2005-2006
nj5dypW3Md6o,2024-11-08,2024-11-16,53,2002-2003
ZnyqVbPu1eAs,2024-04-27,2024-04-12,91,2016-2017
QaNuNAJShAh1,2023-12-13,2024-04-14,85,2019-2020
BXgEJvDilKyM,2024-08-21,2024-10-19,71,2013-2014
qoBqPgewhyUS,2024-08-20,2023-12-24,62,2022-2023
KNDJYlT65wFs,2024-06-08,2024-05-06,58,2024-2025
GmNXtOp7mL45,2024-05-03,2024-11-06,53,2006-2007
JiLON8DUyFJl,2024-08-24,2024-06-22,91,2011-2012
pPWqAbQnj0pq,2024-08-03,2024-01-27,58,2027-2028
vDrzIjI5bYL9,2024-09-09,2024-06-27,70,2004-2005
J9ep1hldLftr,2024-09-29,2024-03-28,61,2019-2020
ZzubXkVfiWtb,2024-06-08,2024-06-10,95,2016-2017
oveD26jKjg26,2024-04-30,2024-12-08,85,2012-2013
0Abs4iwGfKBz,2024-05-07,2024-12-05,98,2010-2011
sQOarZdXyriF,2024-11-17,2024-06-28,81,2022-2023
fHolpPxcgbP0,2024-04-04,2024-06-03,82,2018-2019
zDWa1XGwbcJu,2024-05-24,2024-04-30,87,2018-2019
hOWHq2MmWv83,2024-01-02,2024-10-25,80,2011-2012
MzewQwlBom4N,2024-04-08,2024-10-08,77,2026-2027
VTCOAHC98E8d,2024-01-03,2024-09-08,66,2012-2013
RAU7kIAjLayo,2023-12-31,2024-11-09,50,2012-2013
SOFOcDAcDOHb,2024-09-04,2024-02-11,60,2012-2013
W0wJKcnXj8qH,2024-08-03,2024-01-12,80,2020-2021
kPatTujf87Gn,2023-12-06,2024-04-30,89,2026-2027
6bbJoLCqOaer,2024-08-31,2024-10-27,99,2007-2008
ULjmIPKcxpki,2024-02-15,2024-12-08,68,2020-2021
cx4IUY8bPdAg,2024-08-05,2024-10-12,95,2022-2023
l45PmrUFZu9Q,2024-04-10,2024-10-28,50,2006-2007
ZXRThDqNP3Je,2023-12-04,2024-07-03,82,2023-2024
qcaSUNRLmp4w,2024-05-25,2024-10-05,70,2023-2024
zYTZnRgQJqYm,2024-09-12,2024-08-20,85,2019-2020
hH1DDsM3tyeP,2024-08-23,2024-03-11,95,2020-2021
c1kFWrUQjpXy,2024-02-01,2024-05-16,62,2022-2023
L0Fqt0q9AGuV,2024-07-05,2024-01-02,54,2021-2022
gwV37I63Gyli,2024-09-07,2024-02-20,82,2008-2009
Yn9jOUofHBxO,2024-09-08,2024-11-16,87,2016-2017
HlP1NCGtZf2y,2024-03-21,2024-10-30,60,2014-2015
l3ELBT6mBEh5,2024-04-13,2024-08-13,82,2012-2013
YFVCpEsHuaOP,2023-12-26,2024-03-08,68,2021-2022
JwYfcmPorvfF,2024-08-26,2024-12-11,63,2002-2003
t3JoJUuFFXvt,2023-12-13,2024-06-26,53,2009-2010
N77GiQpJJZnu,2024-04-15,2024-11-06,92,2011-2012
iqoDCdFoun4f,2024-10-28,2024-09-14,54,2016-2017
jv7UaJ1PfqLc,2024-05-26,2024-09-04,100,2009-2010
P4LlQDaaQI42,2024-10-10,2024-02-17,68,2018-2019
p7FBDN9w2CzO,2024-07-16,2024-01-07,61,2004-2005
kRlBFh7hxoMm,2024-05-23,2024-11-16,67,2010-2011
GEgBXSRoYDhC,2024-06-08,2024-05-27,95,2004-2005
jdxCuB2WuxdF,2024-06-13,2024-02-06,64,2025-2026
4snENSjyhcyK,2024-02-13,2024-09-11,58,2018-2019
bgwMgj08uvGC,2024-03-14,2024-07-17,54,2001-2002
cao0EAMi9eGI,2024-06-17,2024-07-19,61,2023-2024
PLR1oRl0KRXv,2023-12-09,2024-12-16,97,2021-2022
6YBsZ9pyF90n,2024-07-20,2024-09-14,79,2010-2011
yJbBclgGtKWE,2024-06-14,2024-12-05,51,2013-2014
LQDo5n7NGFLY,2024-11-09,2024-09-20,53,2022-2023
772yBvZPtihz,2024-04-24,2024-03-21,59,2013-2014
63MH2XBKlHaz,2024-04-19,2024-08-30,54,2001-2002
Ij6jVbnexbLa,2024-01-01,2024-01-02,68,2012-2013
wciaW3Vjw8DZ,2024-09-24,2024-11-26,82,2027-2028
DrbiclnvxeGt,2024-10-18,2024-05-21,51,2026-2027
3P8oIWBjBv27,2024-10-26,2024-02-29,74,2021-2022
Y0v3QYufcKec,2024-08-29,2024-05-12,61,2019-2020
u1917J3ytZXS,2024-04-20,2024-07-13,63,2001-2002
SOxClCfCVaak,2024-11-22,2024-05-05,71,2015-2016
ewoPOeBmWrQt,2024-08-23,2024-12-11,71,2025-2026
PJbufa6dKX56,2024-02-11,2024-02-10,88,2012-2013
IjR1XaY6dYL3,2024-05-18,2024-10-29,76,2007-2008
a1vRJAL8oCGk,2024-11-19,2024-03-30,63,2006-2007
TdWAZNeXYGhs,2024-06-25,2024-09-30,58,2003-2004
ncX3O9sbITy5,2024-10-01,2024-09-15,100,2001-2002
B9VrMHq4vlie,2024-01-16,2024-05-26,79,2023-2024
c8HRbSnkbkcP,2024-03-20,2024-05-07,92,2009-2010
Iu60MTUwZJ2e,2024-05-08,2024-11-05,57,2016-2017
3c8UxmPRoYpy,2024-01-16,2024-03-04,77,2025-2026
FXy6cQ2TmgBa,2024-09-29,2024-01-19,84,2016-2017
4oDSUXbkEjNh,2023-12-30,2024-11-12,86,2009-2010
w4ZP4LidahzO,2024-11-04,2024-07-04,95,2017-2018
g5sjN2wistkJ,2023-12-27,2024-12-07,99,2011-2012
xyNkpBSPrNym,2024-08-27,2023-12-11,75,2011-2012
GvynvMnbt0UK,2024-02-06,2024-02-14,94,2005-2006
sk1N4quccOTu,2024-08-04,2024-09-22,75,2013-2014
4n9MnqXR6VTJ,2024-11-10,2024-09-27,95,2016-2017
gGCXf1UBEzx5,2024-04-07,2024-05-23,88,2011-2012
B7GjkJ4Xqbbe,2024-05-25,2024-06-03,50,2024-2025
g2oQ6XRmT1WX,2024-03-22,2024-01-23,82,2016-2017
BXozbqiJ3FV2,2024-03-18,2024-04-27,86,2019-2020
JUjbkcfWCRXf,2024-01-06,2024-02-04,82,2017-2018
xrOgFNgOXc8D,2024-10-08,2024-09-09,87,2014-2015
dtZxT3Q7iihO,2024-01-24,2024-01-11,86,2004-2005
8oKo6gyRIG2Q,2024-05-22,2024-10-18,52,2021-2022
EIg501ZeiCDV,2024-10-25,2024-04-17,88,2009-2010
zZoDuuWXu0VB,2024-11-22,2024-06-10,60,2020-2021
jRdidrv1Gmdt,2024-10-02,2024-11-06,92,2017-2018
PDtRdF1ff3q5,2024-08-13,2024-07-11,83,2004-2005
euXk0v1Kpi0n,2024-01-19,2024-06-18,52,2014-2015
7KpehTRPJ3MV,2024-08-01,2023-12-24,77,2018-2019
iBW88eEgeq9p,2024-01-07,2024-11-18,88,2004-2005
c4VEPJ5HpXf1,2023-12-06,2024-10-20,91,2006-2007
OzTuseYsTSbn,2024-11-11,2024-09-20,72,2009-2010
Y5AOgjvyjv1l,2024-06-01,2024-10-13,81,2007-2008
BW6Z1xsPkQUW,2024-06-08,2024-05-10,89,2020-2021
zEK4kPk07v3N,2024-02-14,2024-11-22,80,2018-2019
345qlDKdWCe3,2024-02-11,2024-06-25,84,2016-2017
ILUvRXL7izhq,2024-09-19,2024-12-25,57,2008-2009
R4Ffd3JD2FGs,2024-03-20,2024-03-04,100,2008-2009
HxitYZ473ekF,2024-03-08,2024-11-17,72,2005-2006
G3RQiFYhPlQX,2024-04-14,2024-08-04,88,2021-2022
KxLEc5gzLccM,2024-03-11,2023-12-26,95,2010-2011
THckxKnzWVDf,2024-04-10,2024-06-30,92,2021-2022
ZpM3i482F5o8,2024-03-05,2024-01-11,79,2019-2020
IQEzDzcnTLfN,2023-12-12,2024-10-10,83,2023-2024
1lv2BBv6Wpbc,2024-01-01,2024-07-27,74,2007-2008
3qWm8uOocljz,2024-11-16,2024-07-24,72,2018-2019
3rCyJgaMMB3H,2024-04-17,2024-09-02,96,2009-2010
UX0H7H3O9vck,2024-07-08,2024-03-06,91,2006-2007
ioFznhn6Y2US,2024-06-22,2023-12-26,84,2015-2016
DJRn9kzay5Ay,2024-11-03,2024-10-29,90,2012-2013
mM2yRwwlweCb,2024-08-14,2024-02-08,56,2027-2028
EkqofSwuvDts,2024-06-28,2024-03-31,55,2026-2027
FY0HmOjlKPzC,2024-11-09,2024-10-31,98,2023-2024
nL8dVlhXgpoA,2024-01-04,2024-05-20,65,2020-2021
AWmHXJoLQKQE,2024-04-15,2024-12-11,81,2005-2006
SYFJCADl5h9d,2024-03-06,2024-09-14,66,2008-2009
cn89YtCeHlBZ,2024-03-03,2024-05-02,55,2001-2002
DBDBVW0SwAhj,2024-10-07,2024-04-14,64,2007-2008
O18iPO4Cdlkr,2024-02-20,2024-04-02,64,2021-2022
A3kvIrPpFaJ3,2024-02-19,2024-02-26,84,2020-2021
R1nrbPCHdJhN,2024-05-22,2024-12-22,93,2006-2007
e4sQzYtCjY8u,2024-09-11,2024-11-06,83,2004-2005
Upls7HhA3h2B,2024-01-26,2024-07-24,90,2005-2006
lwNegbDIzNyK,2024-10-03,2024-09-08,79,2009-2010
JMkgbpGstgkp,2024-01-27,2024-02-09,59,2001-2002
a4IUBHSWLgxm,2024-11-19,2024-02-17,66,2001-2002
LjgsB9scrJcA,2024-10-29,2024-06-29,50,2007-2008
4CwaG4Gzj8s8,2024-06-10,2024-03-01,64,2017-2018
tM7KQBvID5br,2024-03-09,2024-07-20,52,2014-2015
qoMdf69giG8t,2024-01-31,2024-06-02,57,2013-2014
sNiPthZYLxRi,2024-11-18,2023-12-29,94,2016-2017
wuKiRpiZHmz2,2024-03-21,2024-10-27,60,2003-2004
TG9UzCxAXU5t,2023-12-29,2024-03-07,69,2006-2007
D4DD1gxAsC5m,2024-11-28,2024-02-09,72,2017-2018
jrvec1VDcwDu,2024-10-26,2023-12-20,66,2015-2016
w5mxquIZ6bs5,2024-02-13,2024-12-15,86,2007-2008
b5H8s4BqCuUy,2024-03-20,2024-01-22,76,2014-2015
hplSrXt6pbnw,2024-09-25,2024-05-11,64,2013-2014
Sgi6n0kiQPEN,2024-09-20,2024-07-04,71,2005-2006
IZIO83wsIAv2,2024-06-06,2024-09-01,83,2013-2014
YmXmraetsFpH,2023-12-03,2024-01-22,94,2016-2017
jq3hswses753,2024-08-29,2024-08-05,89,2015-2016
XcDNVLGnXpx8,2024-08-11,2024-01-12,83,2023-2024
UOZYY8IzVli2,2024-07-18,2024-05-02,88,2014-2015
XwLilZqiOZaK,2023-12-21,2024-11-12,95,2010-2011
zU5vnIqtlapr,2024-03-29,2024-11-20,56,2012-2013
2WZfL8bGeCTF,2024-04-24,2024-06-13,73,2003-2004
SJteVWZ3vCB2,2024-10-17,2024-05-21,62,2002-2003
lqJCl8XotDxg,2024-08-23,2023-12-16,71,2001-2002
zIoGRutAOGby,2024-01-29,2024-06-03,81,2017-2018
X5ZcMDqxGgsp,2023-12-25,2024-06-17,92,2024-2025
vLCdgBLUwdQR,2024-10-06,2024-06-27,50,2011-2012
vu33ERQEQa3u,2024-09-04,2024-04-27,58,2016-2017
2rz4sz3J9I7h,2024-08-20,2024-04-16,93,2009-2010
RbYIQV3zympg,2024-06-22,2024-06-26,93,2004-2005
qYAx8WmASKcZ,2024-06-10,2024-12-23,73,2020-2021
t3fbYQWfbvBb,2024-05-09,2024-05-21,51,2008-2009
d2wvdCykRJu4,2024-09-05,2024-08-12,85,2005-2006
aKVM1ok0JMsD,2024-02-06,2024-03-01,98,2006-2007
80eN87EzdmXD,2024-11-03,2024-09-18,78,2007-2008
mgXyWfRdCcnY,2024-06-25,2024-02-21,64,2013-2014
xK1HiG1TRVR1,2024-05-15,2024-04-06,61,2010-2011
yQekwgBo2cIk,2024-05-05,2023-12-28,82,2020-2021
3iWxw7kZFaGW,2024-08-27,2024-02-10,55,2008-2009
xnS8LLo3T3OD,2024-05-18,2024-11-01,86,2018-2019
t6qOcIdJOLut,2024-01-26,2024-04-22,76,2022-2023
zF94YqmRulXR,2024-03-29,2024-05-28,66,2003-2004
XRvo1pXeTAp0,2024-09-04,2024-07-02,78,2002-2003
5WizX3tBASbJ,2024-02-11,2024-07-07,70,2002-2003
VzD6eht5Ic3U,2023-12-26,2024-03-04,80,2006-2007
1jqjUDQ3CLYf,2024-03-05,2024-11-14,91,2014-2015
o13FuQYNNOxc,2024-04-29,2024-11-02,81,2018-2019
kUKCkIPC80Fw,2024-02-09,2024-05-10,56,2001-2002
uCmaZA5Z6qCG,2024-01-02,2024-04-29,67,2002-2003
aSGamP2vPjha,2024-02-23,2024-04-09,54,2014-2015
nHfuskA5PRjc,2023-12-07,2024-02-02,61,2003-2004
B6wxH4dmK09D,2024-08-04,2024-08-09,94,2012-2013
CqrxPepb40RK,2024-03-07,2024-04-14,67,2011-2012
ORcHu7Mteyqy,2024-03-28,2023-12-25,92,2015-2016
RUrVR0LfksQW,2024-07-27,2024-03-18,64,2026-2027
qThujJGThG4v,2024-10-26,2024-01-03,59,2003-2004
qozqawgDLoKJ,2024-08-13,2024-03-23,63,2012-2013
zuwHm253YvlP,2023-12-12,2024-10-29,77,2008-2009
3YZPMPcE75en,2024-08-17,2024-07-02,70,2013-2014
3GSl4rJZo8GY,2024-06-14,2024-06-15,60,2019-2020
6OUiQRGwM7Y0,2024-06-11,2024-09-29,77,2019-2020
nTAZvKglClbi,2024-10-07,2024-10-08,81,2021-2022
57kVSTOb5Svy,2024-03-22,2024-05-28,69,2027-2028
MNp8ObQ9RjcS,2024-05-10,2024-06-13,91,2027-2028
VQF9wixHy0vG,2024-04-09,2024-09-14,86,2025-2026
qA68tiMA920t,2024-06-04,2024-05-20,61,2022-2023
IjQBz6MuomZI,2024-06-23,2024-10-30,60,2006-2007
jKr5DktT5ZdG,2024-05-14,2024-04-09,73,2005-2006
RTooGCjUfVaQ,2024-10-26,2024-05-02,98,2025-2026
Ab1dro47bBx8,2024-05-25,2024-08-17,74,2008-2009
KgPDl1zKVvMg,2024-01-30,2023-12-24,63,2010-2011
9vhv6TtYJMBf,2024-07-11,2024-09-16,71,2019-2020
bzc3ChfPPyuC,2024-09-28,2024-04-25,53,2013-2014
dlcyU1jgsBec,2024-04-25,2024-08-30,67,2022-2023
GQhHeViBKW8S,2023-12-29,2024-12-09,81,2011-2012
YlNODFFXUKvM,2024-03-17,2024-09-26,82,2022-2023
tvC3wfbdAU5a,2024-07-20,2024-07-28,90,2011-2012
awj3ppkF9xgf,2024-02-28,2024-09-15,53,2022-2023
kgV5qTK7ZcCE,2024-10-03,2024-08-18,60,2001-2002
A3WfNPQssvUO,2024-06-10,2024-11-30,87,2024-2025
yHt3mlFiWe7d,2024-02-06,2024-11-25,61,2006-2007
Rrg7n116J3ZZ,2024-03-15,2024-03-26,56,2012-2013
qy7azbsa3loS,2024-08-07,2024-02-04,88,2006-2007
AcZg0vv2vcHC,2024-03-29,2024-11-21,66,2003-2004
Q9wGMqytT9Vg,2024-11-28,2024-06-05,63,2002-2003
dlcwwZoQ3svh,2023-12-30,2024-12-04,56,2017-2018
p38R5NCy2f2f,2024-09-04,2024-03-14,70,2009-2010
BzsH1PFvtjzZ,2024-08-28,2024-03-01,56,2015-2016
wpGekhQ8i547,2023-12-16,2024-07-20,66,2024-2025
XEqaMGLndawe,2024-09-03,2024-02-15,56,2025-2026
6G5W4Rq9tGk6,2024-09-27,2024-07-30,87,2014-2015
togmJL8a0f2C,2024-05-27,2024-06-01,52,2011-2012
5UplsQS9McFb,2024-06-21,2024-02-18,54,2008-2009
I0tcJX9OMlml,2024-09-27,2024-08-08,72,2001-2002
RIdSwDlblDCw,2024-09-08,2024-04-19,75,2022-2023
V01X7YQGkQKb,2024-01-14,2024-09-26,82,2021-2022
UOSJULH1SzBP,2024-08-14,2024-03-11,58,2020-2021
LKKtaDx7MqSP,2024-11-10,2024-08-10,71,2006-2007
pEgH04ZJUQX7,2024-11-06,2024-02-19,91,2018-2019
CPtP7T5z2SPo,2024-06-07,2024-02-21,67,2005-2006
dY1ObiwgZLHS,2024-08-10,2024-09-05,64,2012-2013
9Y1dl4AB0LTB,2024-09-21,2024-03-22,54,2011-2012
GJFSCNBb8mz9,2024-07-05,2024-03-02,76,2017-2018
unhXm98oXt4M,2024-11-13,2024-09-28,86,2012-2013
jxAPMexZmNX4,2024-11-03,2024-06-25,92,2025-2026
BxyvEalDUn7Q,2024-07-19,2024-04-07,63,2024-2025
thYx6Vd1zrS0,2023-12-20,2024-08-21,85,2026-2027
tXTGINIrx9F9,2024-07-12,2024-05-26,75,2018-2019
nauGHkZGF8X0,2024-04-10,2024-03-18,71,2017-2018
rlFTAUuKFPW6,2024-01-10,2024-06-06,79,2003-2004
E4sswx4nGA13,2024-05-31,2024-01-04,55,2001-2002
DBfqf1Avy4U3,2023-12-18,2024-02-06,91,2019-2020
pdBbKH9AnTvg,2024-04-22,2024-06-05,66,2011-2012
tnvBnMGzXGjY,2023-12-13,2024-11-10,51,2005-2006
QqMuphIfHQXY,2023-12-29,2024-09-28,67,2009-2010
VGULSsAlPRyC,2024-11-20,2024-10-16,55,2025-2026
0uIvKPvRsbAE,2024-05-30,2024-12-02,97,2016-2017
KFm7M5l1LlQ7,2024-11-20,2024-03-28,71,2025-2026
iYnxoWfLkgJ3,2023-12-21,2024-04-04,79,2018-2019
Y2gBiHOYOrUW,2024-10-09,2023-12-15,84,2019-2020
Z5kb2W0Uh6wt,2024-11-13,2024-09-05,86,2027-2028
SjY0slWLoxoD,2024-07-24,2024-02-13,67,2009-2010
P4UO5o4CR4j4,2023-12-06,2024-09-30,55,2023-2024
4wt37B2pvf09,2024-11-21,2024-12-03,79,2019-2020
U6Tq0JNu5Ih3,2024-11-02,2024-10-08,77,2015-2016
J8PKTCI7rAcS,2024-04-29,2024-05-25,61,2018-2019
xcwnjQNxoW1K,2024-07-24,2024-04-30,62,2006-2007
P0XWX0WXabK1,2024-04-14,2024-10-26,68,2024-2025
oV3csgyAfT8D,2024-04-28,2024-08-13,79,2012-2013
zoWdFlVin7KG,2024-10-20,2024-11-29,90,2013-2014
DHtsDAjs4bDw,2024-10-25,2024-04-09,57,2002-2003
cYa5D1SACTl2,2024-08-30,2024-05-08,76,2002-2003
15lxuGiLt42l,2023-12-03,2024-02-15,94,2026-2027
aWq2A6GCQ6OI,2024-08-24,2024-11-02,85,2025-2026
jVdo9vXqnkdd,2024-09-30,2024-04-27,70,2017-2018
y5FVy9ufKcOD,2024-04-14,2024-11-02,91,2025-2026
l0P7WuWpPhzt,2024-01-16,2024-08-04,81,2020-2021
LK0qmvhL6qbO,2024-06-29,2024-03-24,100,2024-2025
zqD60f85FLYB,2024-09-16,2024-09-30,81,2014-2015
80puNv63ZuCm,2024-07-22,2024-04-10,86,2003-2004
iys9dnZRfYL8,2024-02-03,2024-06-23,93,2014-2015
Mao4QsTD321M,2024-09-20,2024-08-30,90,2012-2013
Dk44YKYMp4X1,2024-10-28,2024-10-25,82,2016-2017
CzbVV9MKAY1u,2024-10-12,2024-05-20,96,2007-2008
lobT2QHru5Dl,2024-10-22,2024-03-16,59,2021-2022
r4IU06wcKstl,2024-07-13,2024-04-15,87,2015-2016
zCOFp5ZtZSuH,2023-12-28,2024-02-18,56,2026-2027
nq0HEupgnzEw,2024-02-07,2024-11-06,59,2024-2025
mOSDpULxwtB1,2024-11-11,2024-12-19,96,2001-2002
pA48yh388Lne,2024-04-19,2024-11-01,77,2018-2019
U71DlyIl7xGK,2024-08-31,2024-08-17,76,2003-2004
QaXFIDw37eAP,2023-12-21,2024-12-11,51,2014-2015
bJwZeDmFMjQr,2024-10-14,2024-09-13,80,2022-2023
uzIFEQg8ZTxa,2024-01-27,2024-01-11,94,2002-2003
39IJ8ojxmACW,2024-03-28,2024-08-08,60,2002-2003
I0j5FRXarb6d,2024-06-08,2024-01-25,94,2016-2017
77bE1Snull4v,2024-02-22,2024-02-26,75,2020-2021
kJ5U0txsxnDk,2024-06-02,2024-10-11,98,2001-2002
LpakXG04ic5X,2024-01-18,2024-02-06,62,2006-2007
3JPUc8Rjcc3s,2024-05-12,2024-07-06,52,2017-2018
7vl7d6I1KYdb,2024-08-03,2024-03-13,69,2022-2023
fbpq3SYNZN9i,2024-03-26,2024-06-08,54,2021-2022
b7axC1Yo89dT,2024-08-16,2024-01-09,50,2018-2019
bCixpRNG5zyW,2024-05-26,2024-01-06,95,2027-2028
pwxgJTviOBfg,2024-07-21,2024-04-17,100,2007-2008
uIpn2tOq0Sv3,2024-08-26,2024-09-20,99,2010-2011
3F3KJkfxUmGj,2024-11-28,2024-08-12,75,2012-2013
PW2nYRZudf0U,2024-10-03,2024-08-13,71,2021-2022
QARND1jVzsEa,2023-12-17,2024-03-16,69,2006-2007
PienUK5zn95L,2024-06-28,2024-01-17,88,2014-2015
7bR97M4U96uE,2024-03-30,2024-03-12,66,2014-2015
aZSLNexk1oZ6,2024-07-29,2024-06-16,51,2011-2012
mc2jGLxmzamV,2024-08-08,2024-05-22,72,2010-2011
Ws696SWx8a8o,2024-06-28,2024-01-05,86,2016-2017
vYxWEaaozuIv,2024-07-11,2024-06-08,56,2026-2027
aoJAnpW17ShB,2024-11-08,2024-10-03,70,2016-2017
GXv7LZyCVHlG,2023-12-10,2024-09-13,98,2008-2009
08k2RCkbtIDU,2024-07-24,2024-08-08,57,2016-2017
vs1DQzzcetee,2024-05-22,2024-09-15,91,2007-2008
fZydAfHUJpuW,2024-09-18,2024-03-02,77,2023-2024
mU7lXMY3RnL5,2024-02-04,2024-09-29,76,2025-2026
4yntSmQEZWXM,2024-07-04,2024-07-13,71,2024-2025
Ouc9BlEwyKuO,2023-12-17,2024-05-13,71,2018-2019
mnBPfef2LcnK,2023-12-22,2024-03-28,77,2016-2017
l3ilDhYvHxCD,2024-05-06,2024-02-14,81,2025-2026
t0PJewKBvg9O,2024-07-16,2024-04-07,60,2021-2022
6IF9JuBphTKf,2024-03-26,2024-05-20,69,2012-2013
xLICfLqEfmjE,2024-03-19,2024-12-07,94,2010-2011
vKvQq6RIGuX8,2024-08-22,2024-04-05,63,2005-2006
xSvwXLlm2ffq,2023-12-13,2024-01-05,96,2021-2022
NrcIlNSpLIHH,2024-09-23,2024-01-31,57,2009-2010
l6bNvZt9g5kl,2024-11-23,2024-07-19,76,2003-2004
PC9lCzvkko1w,2024-06-21,2024-02-18,80,2023-2024
IZ4GqjJP6MfK,2024-04-28,2024-07-25,80,2016-2017
RkRodUSDSz5H,2023-12-06,2024-03-25,67,2016-2017
nH6qHZm70mlF,2024-10-06,2024-10-28,66,2014-2015
MwSTCDVb30Vn,2024-09-04,2024-07-15,51,2025-2026
2qsGMi1LhzEM,2024-07-10,2023-12-30,63,2006-2007
fdAnKJgB9OHL,2024-02-12,2024-12-01,92,2018-2019
us2njQQENPKc,2024-04-11,2023-12-12,91,2027-2028
6rvkMEUH2DGp,2023-12-09,2024-09-19,69,2017-2018
8qshTFERp4cY,2024-08-08,2023-12-28,91,2009-2010
YS9Hdp2knZ9c,2024-02-08,2024-01-14,73,2003-2004
hkdhdmwAZ63v,2023-12-21,2024-10-29,60,2016-2017
pwAmIT5stn3G,2024-06-07,2024-05-13,83,2027-2028
XXIg9Q9dFTUv,2024-01-10,2024-04-27,97,2023-2024
41l1NJdgzCTl,2024-09-02,2024-02-05,81,2026-2027
bWInSeuYZE1J,2024-02-23,2024-06-02,87,2002-2003
n2I9aVKlZ0ja,2024-11-29,2024-05-23,53,2006-2007
xoEey431BZD6,2023-12-21,2024-07-13,69,2003-2004
eCdFyFBzj3RB,2024-07-10,2024-02-20,78,2017-2018
zOwpIPY7LG4O,2024-04-28,2024-12-18,58,2005-2006
BPh6TFneByw5,2024-10-22,2024-08-04,69,2005-2006
e2hmF9HDsGKP,2024-07-17,2024-12-03,81,2015-2016
